"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Digital, Data & Technology","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","East of England","EO","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","East of England","G6/G7","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","East of England","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","London","AA/AO","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","London","EO","100","100","29620","29500"
"In post","2022","Asian","Digital, Data & Technology","London","G6/G7","220","220","60050","57940"
"In post","2022","Asian","Digital, Data & Technology","London","SCS level","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","London","SEO/HEO","270","265","38910","39850"
"In post","2022","Asian","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","North East (England)","EO","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","North East (England)","G6/G7","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","North East (England)","SEO/HEO","40","40","38270","39260"
"In post","2022","Asian","Digital, Data & Technology","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","North West (England)","EO","30","25","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","North West (England)","G6/G7","35","35","56840","54160"
"In post","2022","Asian","Digital, Data & Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","North West (England)","SEO/HEO","85","80","35630","35310"
"In post","2022","Asian","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South East (England)","EO","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South East (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South East (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South West (England)","EO","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South West (England)","G6/G7","15","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","South West (England)","SEO/HEO","40","40","36110","36500"
"In post","2022","Asian","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Wales","EO","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Wales","G6/G7","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Wales","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","West Midlands (England)","EO","30","30","26810","26360"
"In post","2022","Asian","Digital, Data & Technology","West Midlands (England)","G6/G7","40","40","55680","54580"
"In post","2022","Asian","Digital, Data & Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","West Midlands (England)","SEO/HEO","80","80","35720","36050"
"In post","2022","Asian","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","EO","35","30","26780","26820"
"In post","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","G6/G7","35","35","56710","55210"
"In post","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","SEO/HEO","55","55","35920","33420"
"In post","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","EO","10","5","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Asian","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East of England","EO","5","5","[c]","[c]"
"In post","2022","Asian","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","East of England","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Asian","Finance","London","AA/AO","20","15","[c]","[c]"
"In post","2022","Asian","Finance","London","EO","80","80","29700","30200"
"In post","2022","Asian","Finance","London","G6/G7","130","125","61030","60030"
"In post","2022","Asian","Finance","London","SCS level","15","15","[c]","[c]"
"In post","2022","Asian","Finance","London","SEO/HEO","295","290","40140","40120"
"In post","2022","Asian","Finance","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Asian","Finance","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North West (England)","EO","15","15","[c]","[c]"
"In post","2022","Asian","Finance","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Asian","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","North West (England)","SEO/HEO","45","45","34760","33370"
"In post","2022","Asian","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","EO","15","15","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Asian","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","EO","10","10","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Asian","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","Finance","West Midlands (England)","AA/AO","25","20","[c]","[c]"
"In post","2022","Asian","Finance","West Midlands (England)","EO","35","35","25620","25060"
"In post","2022","Asian","Finance","West Midlands (England)","G6/G7","25","25","[c]","[c]"
"In post","2022","Asian","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","West Midlands (England)","SEO/HEO","95","95","34960","36500"
"In post","2022","Asian","Finance","Yorkshire and The Humber","AA/AO","55","45","21290","21250"
"In post","2022","Asian","Finance","Yorkshire and The Humber","EO","35","30","26360","26820"
"In post","2022","Asian","Finance","Yorkshire and The Humber","G6/G7","20","15","[c]","[c]"
"In post","2022","Asian","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Yorkshire and The Humber","SEO/HEO","55","55","34110","33370"
"In post","2022","Asian","Grants Management","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Asian","Grants Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South East (England)","AA/AO","15","15","[c]","[c]"
"In post","2022","Asian","Grants Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Wales","AA/AO","[c]","[c]","[c]","[c]"
